65360,183,64972,1324,62259,5250,47


-1,35145,1675,65493,17366,65348,200,65000,1272,62155,5356,47


-1,35146,1621,2,17465,65360,196,64993,1272,62155,5356,47


-1,35147,1607,65532,17370,65372,188,65000,1272,62155,5356,47


-1,35148,1716,65481,17382,65399,160,65004,1280,62144,5377,47


-1,35149,1671,65518,17534,65351,177,64969,1280,62144,5377,47


-1,35150,1709,65466,17510,65385,194,64952,1280,62144,5377,47


-1,35151,1684,65512,17469,65352,192,64961,1280,62144,5377,47


-1,35152,1675,4,17518,65335,172,64998,1292,62310,5324,47


-1,35153,1703,65518,17377,65337,193,65012,1292,62310,5324,47


-1,35154,1705,65496,17347,65357,210,64992,1292,62310,5324,47


-1,35155,1604,65531,17504,65364,199,65003,1252,62160,5348,47


-1,35156,1647,13,17458,65376,174,64982,1252,62160,5348,47


-1,35157,1654,12,17417,65386,191,64972,1252,62160,5348,47


-1,35158,1708,65480,17415,65396,189,64982,1256,62132,5411,47


-1,35159,1731,65486,17353,65356,170,64993,1256,62132,5411,47


-1,35160,1649,65535,17498,65370,178,65030,1256,62132,5411,47


-1,35161,1722,65487,17401,65395,203,65006,1256,62132,5411,47


-1,35162,1679,65513,17415,65351,175,64952,1264,62210,5378,47


-1,35163,1647,24,17465,65400,204,64987,1264,62210,5378,47


-1,35164,1625,10,17361,65372,175,65012,1264,62210,5378,47


-1,35165,1688,65513,17350,65366,169,65008,1277,62202,5364,47


-1,35166,1683,65510,17402,65369,191,64994,1277,62202,5364,47


-1,35167,1622,2,17544,65377,169,65023,1277,62202,5364,47


-1,35168,1723,65512,17455,65346,193,64977,1326,62192,5336,46


-1,35169,1666,22,17570,65382,197,64985,1326,62192,5336,46


-1,35170,1647,65521,17466,65373,180,65009,1326,62192,5336,46


-1,35171,1692,65510,17469,65343,188,64973,1326,62192,5336,46


-1,35172,1710,65486,17385,65367,188,65023,1333,62260,5295,46


-1,35173,1579,7,17452,65413,179,64975,1333,62260,5295,46


-1,35174,1659,65517,17406,65348,188,65001,1333,62260,5295,46


-1,35175,1670,65486,17353,65354,209,64995,1294,62192,5345,46


-1,35176,1696,65484,17339,65387,179,64978,1294,62192,5345,46


-1,35177,1731,65503,17393,65349,180,65011,1294,62192,5345,46


-1,35178,1652,65534,17448,65350,183,64992,1288,62190,5323,46


-1,35179,1677,65503,17361,65384,204,65005,1288,62190,5323,46


-1,35180,1682,65512,17382,65340,187,64984,1288,62190,5323,46


-1,35181,1601,65519,17445,65335,179,65005,1288,62190,5323,46


-1,35182,1675,65500,17548,65376,198,64979,1276,62187,5373,47


-1,35183,1703,65507,17426,65356,186,65007,1276,62187,5373,47


